filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
victim_dataset/0x4ef66E564e89a60041EeBcE4716E142626C2f2F4/@openzeppelin/contracts/math/SafeMath.sol,SafeMath.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0751,1683359481,7.617378473,0,,,Solc experienced a fatal error,
victim_dataset/0x0309c98B1bffA350bcb3F9fB9780970CA32a5060/Context.sol,Context.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0752,1683359563,9.013614416,0,,,Solc experienced a fatal error,
victim_dataset/0x4ef66E564e89a60041EeBcE4716E142626C2f2F4/@openzeppelin/contracts/access/Ownable.sol,Ownable.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0752,1683359534,6.736001015,0,,,Solc experienced a fatal error,
victim_dataset/0x0309c98B1bffA350bcb3F9fB9780970CA32a5060/Root.sol,Root.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0752,1683359576,7.578694105,0,,,Solc experienced a fatal error,
victim_dataset/0x0309c98B1bffA350bcb3F9fB9780970CA32a5060/Address.sol,Address.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0753,1683359634,8.343343735,0,,,Solc experienced a fatal error,
victim_dataset/0x0309c98B1bffA350bcb3F9fB9780970CA32a5060/Ownable.sol,Ownable.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0753,1683359605,7.550922394,0,,,Solc experienced a fatal error,
victim_dataset/0x0309c98B1bffA350bcb3F9fB9780970CA32a5060/Proxy.sol,Proxy.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0754,1683359668,7.784737349,0,,,Solc experienced a fatal error,
victim_dataset/0x0309c98B1bffA350bcb3F9fB9780970CA32a5060/UpgradeableProxy.sol,UpgradeableProxy.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0754,1683359679,8.247134924,0,,,Solc experienced a fatal error,
victim_dataset/0xA81598667AC561986b70ae11bBE2dd5348ed4327/0xA81598667AC561986b70ae11bBE2dd5348ed4327.sol,0xA81598667AC561986b70ae11bBE2dd5348ed4327.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0755,1683359707,255.3637373,0,,,,
victim_dataset/0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc/0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc.sol,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0759,1683359998,9.215946674,0,,,Solc experienced a fatal error,
victim_dataset/0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F/0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F.sol,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0801,1683360063,9.455944061,0,,,Solc experienced a fatal error,
victim_dataset/0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b/0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b.sol,0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0802,1683360128,7.026184797,0,,,Solc experienced a fatal error,
victim_dataset/0x16de59092dAE5CcF4A1E6439D611fd0653f0Bd01/0x16de59092dAE5CcF4A1E6439D611fd0653f0Bd01.sol,0x16de59092dAE5CcF4A1E6439D611fd0653f0Bd01.sol,mythril-0.23.15,solidity,2023/1/20,20230506_0812,1683360744,504.6476049,0,,,,
